"ARILINE_ICAO_CODE";"ARILINE_NAME";"ARILINE_CALL_SIGN";"AIRLINE_COUNTRY";"FLIGHT_CODE";"AIRPORT_FROM_IATA_CODE";"AIRPORT_FROM_NAME";"AIRPORT_FROM_LOCATION";"AIRPORT_TO_IATA_CODE";"AIRPORT_TO_NAME";"AIRPORT_TO_LOCATION";"FLIGHT_DISTANCE";"PILOT_NAME";"PILOT_SURNAME";"COPILOT_NAME";"COPILOT_SURNAME";"PASSENGER_FIRST_NAME";"PASSENGER_LAST_NAME";"PASSENGER_COUNTRY";"TRAVEL_CLASS";"TICKET_CODE";"TICKET_PRICE"
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"David";"Vollman";"Italy";"FIRST";"CLW469/144";1411
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Den";"Patel";"Belarus";"FIRST";"CLW469/165";1411
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Den";"Rajs";"Brazil";"ECONOMY";"CLW469/167";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Guy";"Landry";"Belarus";"BUSINESS";"CLW469/213";1777
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Guy";"Olson";"Switzerland";"BUSINESS";"CLW469/221";1777
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Ismael";"Nayer";"Slovakia";"ECONOMY";"CLW469/249";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"John";"Ladwig";"Sweden";"ECONOMY";"CLW469/270";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Jose Manuel";"Mikkilineni";"Iceland";"ECONOMY";"CLW469/305";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Lex";"Rajs";"Switzerland";"ECONOMY";"CLW469/341";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Lex";"Stiles";"Slovakia";"ECONOMY";"CLW469/345";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Luis";"Mikkilineni";"Ukraine";"ECONOMY";"CLW469/363";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Luis";"Vollman";"Hungary";"ECONOMY";"CLW469/376";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Nancy";"Fripp";"Brazil";"ECONOMY";"CLW469/383";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Nancy";"Markle";"Switzerland";"ECONOMY";"CLW469/389";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Shelli";"Landry";"Poland";"BUSINESS";"CLW469/445";1777
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Shelli";"Mikkilineni";"India";"ECONOMY";"CLW469/450";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Sigal";"Seo";"Slovakia";"ECONOMY";"CLW469/489";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Steven";"Fripp";"Hong Kong";"ECONOMY";"CLW469/499";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Steven";"Kaufling";"Belarus";"ECONOMY";"CLW469/501";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Steven";"Mallin";"Italy";"ECONOMY";"CLW469/504";1045
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW469";"CKC";"Cherkasy Airport";"Cherkasy, Ukraine";"LBA";"Leeds Bradford International Airport";"Leeds / Bradford, West Yorkshire, England, United Kingdom";4969;"Kevin";"Colmenares";"Lindsey";"Cambrault";"Valli";"Ladwig";"Ukraine";"FIRST";"CLW469/531";1411
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Alexander";"Atkinson";"United Kingdom";"BUSINESS";"CLW850/001";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Alexander";"Cambrault";"Sweden";"BUSINESS";"CLW850/006";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Alexander";"Fripp";"Russia";"BUSINESS";"CLW850/011";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Alexander";"Nayer";"Slovakia";"ECONOMY";"CLW850/033";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Alexander";"Partners";"Poland";"ECONOMY";"CLW850/037";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Bruce";"Matos";"Italy";"ECONOMY";"CLW850/072";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Daniel";"Markle";"Ukraine";"BUSINESS";"CLW850/099";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"David";"Fripp";"United States";"ECONOMY";"CLW850/122";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"David";"Landry";"Sweden";"FIRST";"CLW850/126";1231
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"David";"Vargas";"Brazil";"ECONOMY";"CLW850/143";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Guy";"Rogers";"Singapore";"ECONOMY";"CLW850/226";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Guy";"Vollman";"Japan";"ECONOMY";"CLW850/231";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"John";"Matos";"Russia";"FIRST";"CLW850/275";1231
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"John";"Mourgos";"Poland";"BUSINESS";"CLW850/277";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Jose Manuel";"Weiss";"Swaziland";"ECONOMY";"CLW850/319";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Luis";"Cambrault";"Japan";"ECONOMY";"CLW850/351";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Luis";"Philtanker";"Slovakia";"BUSINESS";"CLW850/369";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Luis";"Stiles";"Latvia";"ECONOMY";"CLW850/374";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Nancy";"Russell";"Iceland";"ECONOMY";"CLW850/401";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Neena";"Mallin";"Slovakia";"ECONOMY";"CLW850/417";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Neena";"Mikkilineni";"Poland";"ECONOMY";"CLW850/421";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Shelli";"Landry";"Poland";"BUSINESS";"CLW850/445";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Shelli";"Mourgos";"Hong Kong";"BUSINESS";"CLW850/451";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Steven";"Patel";"Slovakia";"FIRST";"CLW850/513";1231
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Steven";"Vollman";"Iceland";"ECONOMY";"CLW850/521";912
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW850";"ZPQ";"Rheine Air Base";"Rhine, Germany";"RCS";"Rochester Airport";"Rochester, Kent, England, United Kingdom";4081;"David";"King";"John";"Austin";"Valli";"Gee";"United Kingdom";"BUSINESS";"CLW850/529";1550
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Alexander";"Nayer";"Slovakia";"FIRST";"CLW131/033";1085
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"David";"Seo";"Belarus";"ECONOMY";"CLW131/141";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Diana";"Partners";"United Kingdom";"FIRST";"CLW131/193";1085
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Guy";"Olson";"Switzerland";"ECONOMY";"CLW131/221";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Ismael";"Nayer";"Slovakia";"ECONOMY";"CLW131/249";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Luis";"Cambrault";"Japan";"ECONOMY";"CLW131/351";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Luis";"Fripp";"India";"BUSINESS";"CLW131/354";1367
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Nancy";"Davies";"Belarus";"ECONOMY";"CLW131/381";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Nancy";"Markle";"Switzerland";"ECONOMY";"CLW131/389";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Neena";"Patel";"India";"BUSINESS";"CLW131/426";1367
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Shelli";"Fripp";"Slovakia";"BUSINESS";"CLW131/441";1367
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Sigal";"Mikkilineni";"Brazil";"BUSINESS";"CLW131/479";1367
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Steven";"Fripp";"Hong Kong";"ECONOMY";"CLW131/499";804
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Steven";"Kaufling";"Belarus";"BUSINESS";"CLW131/501";1367
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW131";"DGX";"MOD St Athan";"St Athan, Wales, United Kingdom";"ILY";"Port Ellen Airport";"Islay, Scotland, United Kingdom";3360;"Harrison";"Marvins";"Michael";"Bissot";"Valli";"Ladwig";"Ukraine";"FIRST";"CLW131/531";1085
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Alexander";"Cambrault";"Sweden";"BUSINESS";"CLW412/006";1510
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Bruce";"Cambrault";"Poland";"ECONOMY";"CLW412/061";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Bruce";"Matos";"Italy";"ECONOMY";"CLW412/072";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Bruce";"Rogers";"Slovakia";"ECONOMY";"CLW412/081";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Daniel";"Rajs";"Poland";"FIRST";"CLW412/109";1199
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Guy";"Fripp";"Iceland";"ECONOMY";"CLW412/209";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Guy";"Mourgos";"Ukraine";"ECONOMY";"CLW412/219";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Guy";"Olson";"Switzerland";"ECONOMY";"CLW412/221";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Ismael";"Ladwig";"United Kingdom";"ECONOMY";"CLW412/241";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Ismael";"Marlow";"Switzerland";"ECONOMY";"CLW412/245";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Jose Manuel";"Mallin";"Poland";"ECONOMY";"CLW412/301";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Jose Manuel";"Rajs";"Italy";"ECONOMY";"CLW412/312";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Lex";"Davies";"Russia";"BUSINESS";"CLW412/323";1510
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Lex";"Rogers";"Sweden";"ECONOMY";"CLW412/342";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Nancy";"Davies";"Belarus";"ECONOMY";"CLW412/381";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Shelli";"Russell";"Ukraine";"ECONOMY";"CLW412/459";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Steven";"Kaufling";"Belarus";"ECONOMY";"CLW412/501";888
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW412";"NQY";"Newquay Cornwall International Airport";"Newquay, England, United Kingdom";"KNF";"RAF Marham";"Marham, Norfolk, East Anglia, United Kingdom";3918;"John";"Patel";"Lisa";"Greene";"Steven";"Partners";"Spain";"BUSINESS";"CLW412/512";1510
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW133";"QSA";"Sabadell Airport";"Catalonia, Spain";"SVQ";"San Pablo Airport";"Seville, Spain";7402;"Jack";"Bates";"Amit";"Vishney";"Alexander";"Fripp";"Russia";"ECONOMY";"CLW133/011";1410
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW133";"QSA";"Sabadell Airport";"Catalonia, Spain";"SVQ";"San Pablo Airport";"Seville, Spain";7402;"Jack";"Bates";"Amit";"Vishney";"Bruce";"Rogers";"Slovakia";"ECONOMY";"CLW133/081";1410
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW133";"QSA";"Sabadell Airport";"Catalonia, Spain";"SVQ";"San Pablo Airport";"Seville, Spain";7402;"Jack";"Bates";"Amit";"Vishney";"Daniel";"Matos";"Switzerland";"ECONOMY";"CLW133/101";1410
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW133";"QSA";"Sabadell Airport";"Catalonia, Spain";"SVQ";"San Pablo Airport";"Seville, Spain";7402;"Jack";"Bates";"Amit";"Vishney";"Den";"Fripp";"Swaziland";"ECONOMY";"CLW133/151";1410
"CLW";"Centralwings";"CENTRALWINGS";"Poland";"CLW133";"QSA";"Sabadell Airport";"Catalonia, Spain";"SVQ";"San Pablo Airport";"Seville, Spain";7402;"Jack";"Bates";"Amit";"Vishney";"Den";"Kaufling";"Slovakia";"FIRST";"CLW133/153";1904
